AppointmentID,PetID,VetID,ServiceType,ApptDate,Status,LocationID
A15860,P07998,V1005,Tooth Extraction,5/7/2025,Scheduled,L001
A15861,P00728,V1037,Checkup,6/28/2025,Scheduled,L002
A15862,P07072,V1012,Emergency,10/16/2024,Completed,L001
A15863,P02203,V1036,Heart Screening,5/14/2026,Cancelled,L001
A15864,P01811,V1007,Checkup,1/9/2025,Completed,L001
A15865,P03677,V1043,Tooth Extraction,7/5/2025,Scheduled,L001
A15866,P00394,V1029,Emergency,2/13/2025,Completed,L002
A15867,P04379,V1023,Checkup,4/19/2025,Cancelled,L001
A15868,P01155,V1044,Neurological Exam,11/13/2026,Scheduled,L001
A15869,P01854,V1011,Checkup,12/19/2025,Scheduled,L001
A15870,P07821,V1004,Dental Cleaning,9/30/2025,Cancelled,L001
A15871,P07497,V1008,Neurological Exam,3/27/2026,Cancelled,L001
A15872,P08528,V1033,Tooth Extraction,8/27/2026,Scheduled,L001
A15873,P07159,V1027,Skin Treatment,7/3/2026,Cancelled,L001
A15874,P07364,V1038,Checkup,6/27/2026,Cancelled,L001
A15875,P00572,V1011,Checkup,9/27/2024,Completed,L001
A15876,P00843,V1012,Neurological Exam,3/23/2025,Scheduled,L002
A15877,P09373,V1007,Emergency,6/2/2024,Completed,L002
A15878,P00258,V1021,Checkup,12/12/2025,Scheduled,L002
A15879,P05501,V1000,Checkup,10/8/2025,Cancelled,L001
A15880,P05575,V1021,Checkup,6/26/2024,Completed,L002
A15881,P05140,V1021,Checkup,1/14/2025,Completed,L002
A15882,P04987,V1020,Neurological Exam,1/20/2025,Completed,L001
A15883,P02568,V1001,Checkup,6/19/2025,Scheduled,L001
A15884,P00140,V1046,Surgery,4/23/2024,Completed,L001
A15885,P01326,V1013,Surgery,4/23/2024,Completed,L001
A15886,P04540,V1049,Emergency,10/25/2024,Completed,L001
A15887,P01204,V1019,Emergency,12/17/2024,Completed,L002
A15888,P04848,V1021,Skin Treatment,11/10/2024,Completed,L002
A15889,P00005,V1018,Neurological Exam,5/23/2025,Scheduled,L001
A15890,P09401,V1000,Heart Screening,3/1/2025,Cancelled,L002
A15891,P04777,V1005,Dental Cleaning,12/2/2026,Cancelled,L001
A15892,P04506,V1028,Heart Screening,8/12/2024,Completed,L001
A15893,P06490,V1009,Emergency,2/13/2024,Completed,L002
A15894,P06500,V1046,Surgery,2/3/2025,Completed,L002
A15895,P01726,V1036,Checkup,10/2/2025,Cancelled,L002
A15896,P04565,V1012,Neurological Exam,8/28/2024,Completed,L002
A15897,P04567,V1007,Checkup,12/9/2025,Scheduled,L001
A15898,P05903,V1013,Emergency,8/1/2026,Scheduled,L001
A15899,P04552,V1048,Emergency,8/21/2025,Cancelled,L001
A15900,P00520,V1043,Checkup,2/11/2026,Scheduled,L002
A15901,P00069,V1049,Surgery,8/4/2024,Completed,L001
A15902,P02880,V1031,Checkup,5/16/2024,Completed,L001
A15903,P03361,V1017,Skin Treatment,1/1/2025,Completed,L002
A15904,P01670,V1044,Neurological Exam,5/30/2026,Cancelled,L001
A15905,P07444,V1034,Tooth Extraction,7/17/2025,Scheduled,L001
A15906,P01776,V1031,Checkup,12/13/2025,Cancelled,L001
A15907,P08096,V1044,Emergency,2/24/2024,Completed,L001
A15908,P06079,V1000,Emergency,8/29/2024,Completed,L002
A15909,P05113,V1005,Dental Cleaning,4/8/2025,Cancelled,L001
A15910,P05566,V1029,Emergency,5/12/2025,Cancelled,L001
A15911,P08437,V1043,Tooth Extraction,10/25/2026,Cancelled,L001
A15912,P09659,V1038,Checkup,10/5/2024,Completed,L002
A15913,P01730,V1029,Checkup,12/10/2025,Scheduled,L001
A15914,P09518,V1019,Surgery,2/27/2026,Cancelled,L001
A15915,P02223,V1037,Checkup,7/2/2026,Scheduled,L001
A15916,P01451,V1034,Tooth Extraction,8/2/2025,Scheduled,L002
A15917,P04914,V1006,Checkup,10/27/2026,Scheduled,L001
A15918,P08850,V1012,Neurological Exam,10/5/2025,Scheduled,L001
A15919,P02239,V1037,Skin Treatment,5/20/2024,Completed,L001
A15920,P06371,V1005,Dental Cleaning,2/21/2025,Completed,L001
A15921,P05849,V1036,Heart Screening,12/28/2024,Completed,L001
A15922,P09624,V1040,Checkup,4/1/2026,Scheduled,L001
A15923,P01724,V1012,Neurological Exam,7/14/2025,Cancelled,L002
A15924,P00208,V1005,Tooth Extraction,12/8/2025,Scheduled,L001
A15925,P00468,V1027,Checkup,7/30/2024,Completed,L002
A15926,P04783,V1045,Checkup,3/29/2026,Scheduled,L001
A15927,P01512,V1047,Tooth Extraction,4/1/2025,Scheduled,L002
A15928,P08000,V1043,Dental Cleaning,3/17/2026,Scheduled,L002
A15929,P08064,V1034,Tooth Extraction,6/29/2024,Completed,L001
A15930,P04103,V1025,Heart Screening,7/5/2026,Cancelled,L002
A15931,P08187,V1000,Heart Screening,4/12/2025,Cancelled,L001
A15932,P07911,V1028,Heart Screening,9/27/2024,Completed,L001
A15933,P07583,V1031,Skin Treatment,6/3/2026,Cancelled,L001
A15934,P04155,V1017,Skin Treatment,3/29/2026,Cancelled,L002
A15935,P06958,V1033,Checkup,9/20/2025,Cancelled,L001
A15936,P08411,V1010,Emergency,5/29/2025,Scheduled,L002
A15937,P01250,V1014,Checkup,12/28/2024,Completed,L001
A15938,P09152,V1029,Checkup,6/13/2026,Cancelled,L001
A15939,P02178,V1003,Surgery,6/30/2026,Scheduled,L001
A15940,P01364,V1038,Tooth Extraction,10/3/2025,Cancelled,L001
A15941,P06383,V1034,Checkup,12/11/2025,Cancelled,L002
A15942,P08073,V1022,Checkup,3/30/2026,Cancelled,L001
A15943,P03846,V1004,Checkup,5/27/2026,Cancelled,L002
A15944,P07239,V1027,Skin Treatment,5/30/2024,Completed,L002
A15945,P04486,V1044,Emergency,11/17/2026,Scheduled,L001
A15946,P07221,V1002,Checkup,2/4/2025,Completed,L001
A15947,P03718,V1038,Tooth Extraction,11/18/2024,Completed,L002
A15948,P09953,V1024,Surgery,1/29/2026,Cancelled,L002
A15949,P02826,V1006,Checkup,8/26/2024,Completed,L002
A15950,P05042,V1028,Heart Screening,5/13/2025,Scheduled,L002
A15951,P08866,V1009,Emergency,6/9/2025,Cancelled,L002
A15952,P01922,V1000,Heart Screening,2/4/2024,Completed,L002
A15953,P03161,V1034,Dental Cleaning,10/29/2026,Cancelled,L001
A15954,P05658,V1039,Skin Treatment,3/29/2024,Completed,L001
A15955,P06924,V1017,Checkup,7/20/2026,Cancelled,L001
A15956,P06686,V1039,Skin Treatment,10/31/2024,Completed,L001
A15957,P02477,V1048,Surgery,7/31/2024,Completed,L001
A15958,P04654,V1025,Checkup,10/15/2026,Cancelled,L002
A15959,P06383,V1003,Emergency,1/31/2026,Scheduled,L002
A15960,P05691,V1028,Checkup,9/6/2024,Completed,L001
A15961,P05298,V1030,Emergency,4/21/2026,Cancelled,L001
A15962,P09071,V1004,Checkup,1/2/2026,Cancelled,L001
A15963,P09527,V1003,Emergency,12/2/2025,Scheduled,L001
A15964,P03295,V1036,Checkup,9/6/2025,Scheduled,L001
A15965,P07235,V1033,Tooth Extraction,4/27/2025,Scheduled,L001
A15966,P07422,V1022,Checkup,7/30/2025,Scheduled,L001
A15967,P09687,V1035,Checkup,10/27/2025,Cancelled,L001
A15968,P03414,V1024,Surgery,8/1/2024,Completed,L002
A15969,P04937,V1041,Checkup,12/26/2025,Cancelled,L002
A15970,P09439,V1047,Tooth Extraction,4/24/2024,Completed,L002
A15971,P05980,V1000,Emergency,5/29/2025,Scheduled,L002
A15972,P02195,V1031,Checkup,9/23/2025,Scheduled,L001
A15973,P04429,V1035,Tooth Extraction,12/14/2026,Cancelled,L002
A15974,P05215,V1015,Surgery,8/12/2024,Completed,L002
A15975,P00241,V1037,Checkup,10/20/2026,Scheduled,L001
A15976,P05041,V1020,Emergency,5/18/2026,Scheduled,L001
A15977,P00170,V1031,Skin Treatment,12/3/2026,Scheduled,L002
A15978,P09070,V1026,Emergency,9/25/2024,Completed,L001
A15979,P02754,V1001,Skin Treatment,9/26/2026,Cancelled,L002
A15980,P07913,V1048,Surgery,8/20/2026,Scheduled,L002
A15981,P02839,V1022,Skin Treatment,8/2/2026,Cancelled,L002
A15982,P08885,V1013,Surgery,1/2/2026,Scheduled,L001
A15983,P05607,V1023,Skin Treatment,7/18/2026,Scheduled,L002
A15984,P01925,V1039,Skin Treatment,4/10/2026,Scheduled,L001
A15985,P08847,V1026,Checkup,5/14/2025,Cancelled,L001
A15986,P09905,V1045,Checkup,9/1/2026,Cancelled,L002
A15987,P03296,V1041,Skin Treatment,10/11/2026,Scheduled,L001
A15988,P06427,V1018,Emergency,3/1/2025,Scheduled,L002
A15989,P03113,V1023,Skin Treatment,3/2/2025,Cancelled,L002
A15990,P06798,V1041,Checkup,10/4/2026,Cancelled,L001
A15991,P02521,V1036,Heart Screening,9/27/2026,Cancelled,L001
A15992,P00964,V1003,Surgery,12/5/2025,Scheduled,L002
A15993,P05059,V1031,Checkup,7/12/2026,Cancelled,L002
A15994,P08313,V1049,Emergency,3/2/2026,Cancelled,L002
A15995,P05912,V1008,Emergency,1/15/2025,Completed,L002
A15996,P02783,V1021,Checkup,12/21/2024,Completed,L001
A15997,P05542,V1023,Checkup,7/29/2026,Scheduled,L001
A15998,P09701,V1038,Dental Cleaning,11/25/2025,Cancelled,L001
A15999,P03968,V1047,Checkup,5/11/2026,Cancelled,L001
A16000,P06603,V1029,Neurological Exam,4/12/2026,Scheduled,L002
A16001,P06297,V1003,Emergency,2/10/2024,Completed,L001
A16002,P01019,V1031,Skin Treatment,5/10/2024,Completed,L001
A16003,P02047,V1019,Emergency,2/28/2025,Completed,L002
A16004,P07161,V1031,Checkup,12/30/2024,Completed,L002
A16005,P09292,V1028,Checkup,7/17/2026,Cancelled,L001
A16006,P05421,V1003,Surgery,1/19/2024,Completed,L001
A16007,P09106,V1006,Checkup,8/8/2024,Completed,L001
A16008,P05319,V1026,Emergency,5/25/2026,Cancelled,L001
A16009,P05586,V1039,Checkup,1/22/2025,Completed,L002
A16010,P07814,V1041,Checkup,8/14/2024,Completed,L001
A16011,P01493,V1036,Heart Screening,6/12/2024,Completed,L001
A16012,P01146,V1032,Checkup,9/26/2024,Completed,L001
A16013,P05615,V1025,Heart Screening,3/3/2025,Cancelled,L001
A16014,P08919,V1039,Checkup,9/1/2024,Completed,L002
A16015,P05236,V1002,Emergency,1/6/2026,Scheduled,L002
A16016,P07182,V1031,Checkup,6/18/2024,Completed,L002
A16017,P09755,V1042,Tooth Extraction,4/23/2024,Completed,L002
A16018,P06233,V1044,Emergency,3/2/2024,Completed,L001
A16019,P00397,V1036,Emergency,8/5/2026,Scheduled,L002
A16020,P01392,V1048,Surgery,2/18/2025,Completed,L001
A16021,P04134,V1019,Emergency,9/2/2026,Scheduled,L001
A16022,P04218,V1022,Skin Treatment,1/26/2024,Completed,L002
A16023,P09121,V1024,Emergency,10/17/2025,Scheduled,L001
A16024,P01362,V1015,Emergency,7/26/2024,Completed,L002
A16025,P08209,V1019,Surgery,7/2/2025,Cancelled,L001
A16026,P08863,V1036,Checkup,9/15/2025,Cancelled,L001
A16027,P01230,V1003,Emergency,4/19/2024,Completed,L001
A16028,P07734,V1005,Tooth Extraction,8/1/2025,Cancelled,L001
A16029,P02972,V1039,Checkup,11/12/2024,Completed,L002
A16030,P04427,V1032,Checkup,6/25/2025,Cancelled,L001
A16031,P05119,V1037,Skin Treatment,12/31/2025,Cancelled,L001
A16032,P09641,V1028,Emergency,2/11/2024,Completed,L001
A16033,P04011,V1009,Surgery,1/16/2024,Completed,L001
A16034,P03090,V1043,Tooth Extraction,12/3/2025,Cancelled,L001
A16035,P09369,V1041,Checkup,4/6/2024,Completed,L001
A16036,P03359,V1014,Checkup,7/13/2026,Scheduled,L001
A16037,P08363,V1049,Emergency,1/1/2024,Completed,L002
A16038,P09092,V1046,Emergency,4/10/2026,Scheduled,L001
A16039,P02387,V1025,Checkup,7/24/2026,Cancelled,L001
A16040,P06170,V1025,Checkup,5/2/2026,Scheduled,L001
A16041,P09137,V1010,Neurological Exam,10/12/2026,Cancelled,L002
A16042,P05437,V1030,Surgery,5/14/2024,Completed,L002
A16043,P05980,V1021,Checkup,12/21/2026,Scheduled,L001
A16044,P04407,V1011,Emergency,9/28/2024,Completed,L002
A16045,P08195,V1042,Tooth Extraction,9/22/2024,Completed,L001
A16046,P00199,V1032,Checkup,7/9/2024,Completed,L002
A16047,P00488,V1003,Emergency,8/29/2025,Scheduled,L001
A16048,P09347,V1018,Neurological Exam,10/18/2025,Cancelled,L002
A16049,P03307,V1035,Dental Cleaning,3/11/2026,Scheduled,L001
A16050,P07427,V1003,Surgery,1/5/2026,Cancelled,L001
A16051,P04027,V1014,Skin Treatment,4/5/2024,Completed,L002
A16052,P04998,V1027,Skin Treatment,7/28/2026,Cancelled,L002
A16053,P09893,V1001,Skin Treatment,5/18/2026,Scheduled,L001
A16054,P06866,V1007,Emergency,11/24/2026,Cancelled,L001
A16055,P01944,V1042,Dental Cleaning,2/18/2025,Completed,L001
A16056,P09314,V1037,Skin Treatment,9/7/2024,Completed,L001
A16057,P04547,V1043,Tooth Extraction,12/4/2026,Cancelled,L002
A16058,P03620,V1023,Skin Treatment,4/14/2026,Scheduled,L001
A16059,P04274,V1026,Checkup,4/1/2024,Completed,L001
A16060,P09211,V1001,Checkup,3/11/2026,Cancelled,L001
A16061,P04973,V1040,Emergency,12/29/2025,Cancelled,L001
A16062,P09876,V1037,Skin Treatment,3/7/2026,Scheduled,L001
A16063,P03081,V1048,Emergency,7/26/2024,Completed,L001
A16064,P05301,V1035,Tooth Extraction,1/16/2025,Completed,L001
A16065,P09865,V1031,Checkup,7/26/2024,Completed,L001
A16066,P03240,V1010,Neurological Exam,12/18/2026,Cancelled,L002
A16067,P07905,V1020,Checkup,1/7/2024,Completed,L002
A16068,P05417,V1008,Neurological Exam,7/17/2025,Scheduled,L001
A16069,P07814,V1015,Emergency,6/20/2025,Scheduled,L001
A16070,P04962,V1006,Skin Treatment,4/20/2024,Completed,L001
A16071,P00693,V1041,Skin Treatment,4/9/2024,Completed,L001
A16072,P08381,V1045,Checkup,12/4/2024,Completed,L001
A16073,P00501,V1019,Surgery,12/19/2026,Cancelled,L001
A16074,P00577,V1016,Surgery,8/25/2026,Scheduled,L002
A16075,P03602,V1004,Checkup,2/4/2026,Cancelled,L002
A16076,P04096,V1038,Dental Cleaning,7/15/2024,Completed,L001
A16077,P06627,V1015,Emergency,10/23/2026,Cancelled,L001
A16078,P05497,V1002,Checkup,11/24/2026,Scheduled,L001
A16079,P01444,V1048,Surgery,9/26/2024,Completed,L001
A16080,P01816,V1034,Checkup,12/11/2024,Completed,L001
A16081,P02889,V1016,Surgery,4/17/2024,Completed,L002
A16082,P08422,V1049,Surgery,1/20/2026,Scheduled,L002
A16083,P07543,V1035,Checkup,1/9/2025,Completed,L001
A16084,P05961,V1029,Checkup,11/14/2025,Scheduled,L001
A16085,P02502,V1033,Dental Cleaning,5/10/2026,Scheduled,L001
A16086,P04987,V1033,Checkup,5/23/2025,Cancelled,L001
A16087,P02416,V1034,Dental Cleaning,11/6/2026,Scheduled,L002
A16088,P05875,V1041,Skin Treatment,8/18/2024,Completed,L001
A16089,P04602,V1035,Dental Cleaning,1/1/2025,Completed,L002
A16090,P01662,V1033,Dental Cleaning,8/31/2024,Completed,L002
A16091,P07660,V1009,Emergency,6/6/2025,Cancelled,L002
A16092,P07492,V1035,Dental Cleaning,9/27/2024,Completed,L001
A16093,P05328,V1002,Heart Screening,3/1/2025,Scheduled,L001
A16094,P00974,V1019,Emergency,6/30/2025,Cancelled,L001
A16095,P05523,V1026,Checkup,1/25/2024,Completed,L001
A16096,P00712,V1049,Surgery,11/14/2026,Cancelled,L002
A16097,P02192,V1044,Neurological Exam,9/10/2024,Completed,L001
A16098,P07158,V1008,Emergency,6/26/2024,Completed,L002
A16099,P08972,V1047,Dental Cleaning,1/25/2025,Completed,L001
A16100,P04179,V1009,Emergency,7/20/2025,Scheduled,L001
A16101,P05853,V1024,Emergency,3/19/2024,Completed,L001
A16102,P06433,V1048,Emergency,9/4/2025,Scheduled,L002
A16103,P03482,V1023,Skin Treatment,1/20/2024,Completed,L002
A16104,P01616,V1031,Checkup,4/17/2024,Completed,L002
A16105,P03339,V1012,Emergency,6/5/2024,Completed,L001
A16106,P03813,V1045,Skin Treatment,11/22/2024,Completed,L002
A16107,P01050,V1047,Tooth Extraction,4/21/2024,Completed,L002
A16108,P01145,V1003,Surgery,5/17/2024,Completed,L002
A16109,P06853,V1030,Emergency,8/6/2024,Completed,L001
A16110,P09014,V1015,Surgery,3/7/2025,Scheduled,L002
A16111,P06494,V1007,Checkup,1/12/2026,Scheduled,L001
A16112,P02530,V1030,Surgery,11/28/2026,Cancelled,L002
A16113,P08400,V1036,Checkup,2/8/2025,Completed,L001
A16114,P02294,V1046,Surgery,10/14/2024,Completed,L001
A16115,P04115,V1047,Checkup,3/4/2025,Cancelled,L001
A16116,P02235,V1022,Skin Treatment,4/1/2024,Completed,L001
A16117,P00966,V1037,Checkup,2/29/2024,Completed,L001
A16118,P05560,V1032,Heart Screening,5/17/2025,Cancelled,L001
A16119,P04903,V1044,Checkup,10/22/2024,Completed,L001
A16120,P05663,V1025,Heart Screening,9/20/2025,Cancelled,L001
A16121,P01229,V1018,Checkup,3/9/2024,Completed,L001
A16122,P01452,V1005,Dental Cleaning,7/16/2024,Completed,L002
A16123,P06967,V1022,Checkup,5/13/2024,Completed,L001
A16124,P06415,V1035,Checkup,5/16/2024,Completed,L001
A16125,P08331,V1003,Emergency,2/20/2025,Completed,L002
A16126,P08289,V1042,Tooth Extraction,9/14/2025,Cancelled,L001
A16127,P07936,V1012,Checkup,6/20/2025,Cancelled,L002
A16128,P02461,V1018,Emergency,5/5/2024,Completed,L001
A16129,P08114,V1013,Emergency,3/5/2024,Completed,L001
A16130,P04909,V1044,Emergency,5/3/2024,Completed,L001
A16131,P09452,V1000,Checkup,4/6/2024,Completed,L001
A16132,P02537,V1005,Tooth Extraction,10/26/2026,Cancelled,L001
A16133,P02905,V1009,Emergency,2/28/2025,Completed,L002
A16134,P02631,V1025,Heart Screening,12/29/2024,Completed,L001
A16135,P05466,V1043,Dental Cleaning,9/26/2025,Cancelled,L001
A16136,P01210,V1000,Checkup,5/12/2025,Scheduled,L002
A16137,P03695,V1046,Surgery,6/3/2024,Completed,L001
A16138,P01486,V1013,Emergency,2/18/2025,Completed,L001
A16139,P07181,V1018,Emergency,3/29/2024,Completed,L002
A16140,P08615,V1001,Skin Treatment,4/25/2024,Completed,L001
A16141,P09835,V1036,Emergency,2/8/2024,Completed,L001
A16142,P08116,V1007,Heart Screening,11/16/2024,Completed,L002
A16143,P00310,V1047,Dental Cleaning,12/12/2024,Completed,L001
A16144,P03849,V1029,Emergency,1/8/2024,Completed,L001
A16145,P06611,V1021,Checkup,11/18/2026,Scheduled,L001
A16146,P08636,V1034,Tooth Extraction,5/24/2026,Cancelled,L001
A16147,P09938,V1004,Checkup,1/19/2026,Scheduled,L001
A16148,P04318,V1004,Checkup,12/27/2024,Completed,L002
A16149,P08526,V1035,Dental Cleaning,11/20/2025,Cancelled,L001
A16150,P09812,V1045,Checkup,3/17/2025,Cancelled,L002
A16151,P01670,V1048,Emergency,1/16/2024,Completed,L001
A16152,P07750,V1019,Emergency,5/15/2024,Completed,L001
A16153,P05695,V1035,Tooth Extraction,4/15/2025,Scheduled,L002
A16154,P06854,V1006,Checkup,10/15/2024,Completed,L002
A16155,P00058,V1049,Emergency,12/28/2024,Completed,L002
A16156,P06200,V1022,Checkup,12/17/2026,Scheduled,L002
A16157,P09010,V1012,Emergency,4/16/2025,Cancelled,L001
A16158,P02237,V1021,Checkup,7/15/2025,Scheduled,L001
A16159,P08443,V1018,Emergency,5/4/2024,Completed,L001
A16160,P01906,V1021,Skin Treatment,2/1/2026,Cancelled,L001
A16161,P03253,V1039,Skin Treatment,4/26/2024,Completed,L001
A16162,P08766,V1023,Checkup,7/4/2026,Scheduled,L001
A16163,P00121,V1007,Emergency,5/11/2024,Completed,L001
A16164,P03274,V1039,Checkup,10/25/2025,Scheduled,L002
A16165,P09624,V1020,Checkup,8/30/2026,Scheduled,L001
A16166,P08636,V1029,Neurological Exam,3/20/2024,Completed,L001
A16167,P05466,V1043,Checkup,12/6/2025,Cancelled,L001
A16168,P06576,V1004,Dental Cleaning,2/18/2024,Completed,L001
A16169,P01935,V1021,Skin Treatment,4/27/2025,Cancelled,L002
A16170,P09309,V1022,Checkup,11/13/2025,Scheduled,L001
A16171,P03004,V1042,Tooth Extraction,5/9/2025,Cancelled,L001
A16172,P00675,V1001,Skin Treatment,11/6/2025,Cancelled,L001
A16173,P00952,V1041,Skin Treatment,1/29/2025,Completed,L002
A16174,P04864,V1034,Tooth Extraction,12/25/2025,Cancelled,L001
A16175,P07024,V1013,Emergency,1/26/2024,Completed,L001
A16176,P04385,V1007,Heart Screening,1/27/2025,Completed,L001
A16177,P01819,V1041,Checkup,10/19/2026,Cancelled,L001
A16178,P03326,V1014,Checkup,1/30/2025,Completed,L002
A16179,P02376,V1008,Neurological Exam,9/5/2024,Completed,L002
A16180,P00809,V1008,Neurological Exam,9/14/2025,Cancelled,L001
A16181,P02754,V1021,Checkup,6/11/2025,Cancelled,L001
A16182,P06486,V1031,Skin Treatment,2/18/2026,Scheduled,L001
A16183,P02264,V1019,Emergency,4/6/2025,Cancelled,L002
A16184,P05580,V1036,Heart Screening,9/28/2024,Completed,L002
A16185,P09862,V1021,Skin Treatment,1/4/2024,Completed,L001
A16186,P05436,V1004,Dental Cleaning,10/20/2024,Completed,L002
A16187,P02457,V1026,Checkup,3/3/2026,Scheduled,L001
A16188,P01656,V1045,Checkup,10/8/2024,Completed,L002
A16189,P03005,V1021,Skin Treatment,9/23/2024,Completed,L001
A16190,P01290,V1048,Emergency,3/19/2025,Cancelled,L001
A16191,P08585,V1004,Tooth Extraction,3/1/2024,Completed,L001
A16192,P08460,V1011,Checkup,3/21/2025,Scheduled,L002
A16193,P05330,V1012,Emergency,3/3/2024,Completed,L002
A16194,P09000,V1049,Surgery,2/10/2025,Completed,L002
A16195,P09097,V1026,Checkup,2/11/2025,Completed,L002
A16196,P00575,V1012,Neurological Exam,12/19/2024,Completed,L001
A16197,P02456,V1042,Dental Cleaning,7/13/2024,Completed,L001
A16198,P02709,V1000,Checkup,9/16/2025,Cancelled,L001
A16199,P06565,V1043,Checkup,9/30/2025,Scheduled,L001
A16200,P08781,V1023,Checkup,5/21/2026,Scheduled,L001
A16201,P00507,V1049,Surgery,11/9/2025,Cancelled,L002
A16202,P06389,V1041,Skin Treatment,5/5/2026,Scheduled,L001
A16203,P00938,V1028,Emergency,12/25/2025,Scheduled,L002
A16204,P09187,V1015,Emergency,4/24/2025,Scheduled,L001
A16205,P09674,V1037,Checkup,12/7/2024,Completed,L002
A16206,P01651,V1044,Checkup,5/21/2024,Completed,L001
A16207,P01683,V1029,Neurological Exam,2/18/2025,Completed,L002
A16208,P00996,V1012,Neurological Exam,2/5/2025,Completed,L001
A16209,P03235,V1044,Neurological Exam,12/10/2026,Scheduled,L001
A16210,P01922,V1018,Checkup,12/3/2025,Cancelled,L001
A16211,P03016,V1022,Checkup,2/23/2026,Cancelled,L001
A16212,P04720,V1040,Checkup,9/21/2024,Completed,L001
A16213,P05862,V1041,Checkup,11/15/2025,Cancelled,L001
A16214,P04227,V1037,Skin Treatment,5/14/2026,Scheduled,L001
A16215,P09512,V1005,Dental Cleaning,7/6/2026,Scheduled,L001
A16216,P04686,V1011,Checkup,8/25/2024,Completed,L002
A16217,P01234,V1009,Emergency,10/29/2024,Completed,L001
A16218,P08509,V1007,Emergency,12/29/2025,Cancelled,L001
A16219,P09627,V1006,Checkup,5/30/2025,Cancelled,L001
A16220,P05508,V1013,Emergency,9/29/2026,Scheduled,L001
A16221,P07307,V1047,Dental Cleaning,5/4/2026,Cancelled,L001
A16222,P02166,V1030,Surgery,12/27/2025,Scheduled,L001
A16223,P07403,V1043,Checkup,11/9/2024,Completed,L001
A16224,P04200,V1013,Surgery,3/8/2026,Cancelled,L001
A16225,P02047,V1021,Skin Treatment,2/13/2025,Completed,L001
A16226,P04066,V1000,Checkup,7/30/2025,Cancelled,L001
A16227,P00768,V1021,Skin Treatment,9/14/2026,Scheduled,L002
A16228,P04320,V1031,Checkup,3/12/2025,Scheduled,L002
A16229,P07934,V1020,Emergency,6/17/2025,Cancelled,L001
A16230,P05478,V1000,Heart Screening,8/4/2024,Completed,L002
A16231,P06881,V1015,Emergency,11/16/2024,Completed,L001
A16232,P07230,V1030,Surgery,11/13/2026,Scheduled,L001
A16233,P00305,V1010,Checkup,1/1/2024,Completed,L002
A16234,P02403,V1040,Checkup,2/27/2025,Completed,L002
A16235,P03967,V1044,Emergency,7/1/2024,Completed,L002
A16236,P00160,V1004,Dental Cleaning,5/1/2024,Completed,L002
A16237,P04346,V1037,Checkup,5/23/2024,Completed,L001
A16238,P04398,V1037,Skin Treatment,7/25/2026,Scheduled,L001
A16239,P02862,V1048,Surgery,5/1/2026,Scheduled,L001
A16240,P07466,V1020,Neurological Exam,3/9/2025,Cancelled,L001
